loc,folio,line_order,token_position,token,role,module,status,meta_I,meta_L,meta_H,line_marker_family,stratum_I_L_H_marker,semantic_function,pass20_tier
"f76r.8,=P0",f76r,2504,10,dar,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.8,=P0",f76r,2504,11,aiin,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.8,=P0",f76r,2504,12,chekain,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.8,=P0",f76r,2504,13,oldy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.10,*L0",f76r,2506,1,q,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,B,2,label_or_marginal,T|B|2|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.14,*L0",f76r,2510,1,s,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,B,2,label_or_marginal,T|B|2|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.17,+P0",f76r,2513,1,chey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.17,+P0",f76r,2513,2,chckh,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.17,+P0",f76r,2513,3,shey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.17,+P0",f76r,2513,4,qeeey,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.17,+P0",f76r,2513,5,chol,R07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.17,+P0",f76r,2513,6,lkain,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.17,+P0",f76r,2513,7,shedy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.17,+P0",f76r,2513,8,qokeedy,H01,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.17,+P0",f76r,2513,9,okain,R10,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.17,+P0",f76r,2513,10,chedy,R02,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.17,+P0",f76r,2513,11,okeed,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.17,+P0",f76r,2513,12,qokaloro,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.18,*L0",f76r,2514,1,o,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,B,2,label_or_marginal,T|B|2|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.19,=P0",f76r,2515,1,dcheedy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.19,=P0",f76r,2515,2,qolchey,H07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.19,=P0",f76r,2515,3,qokeey,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.19,=P0",f76r,2515,4,qokeey,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.19,=P0",f76r,2515,5,chedy,R02,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.19,=P0",f76r,2515,6,qokar,R03,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.19,=P0",f76r,2515,7,shedy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.19,=P0",f76r,2515,8,shedy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.19,=P0",f76r,2515,9,lshedy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.19,=P0",f76r,2515,10,qolchedy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.19,=P0",f76r,2515,11,otedyl,R01,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.20,+P0",f76r,2516,1,dshedy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.20,+P0",f76r,2516,2,qo,H07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.20,+P0",f76r,2516,3,chedy,R02,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.20,+P0",f76r,2516,4,lchedy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.20,+P0",f76r,2516,5,qokey,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.20,+P0",f76r,2516,6,qolchey,H07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.20,+P0",f76r,2516,7,qotain,H13,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.20,+P0",f76r,2516,8,chckhy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.20,+P0",f76r,2516,9,shckhy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.20,+P0",f76r,2516,10,lchar,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.20,+P0",f76r,2516,11,okar,R03,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.20,+P0",f76r,2516,12,alchdy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.22,*L0",f76r,2518,1,l,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,B,2,label_or_marginal,T|B|2|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.24,+P0",f76r,2520,1,dalshedy,R09,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.24,+P0",f76r,2520,2,qolsheedy,H21,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.24,+P0",f76r,2520,3,qokaldy,H11,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.24,+P0",f76r,2520,4,chepy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.24,+P0",f76r,2520,5,dain,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.24,+P0",f76r,2520,6,alolor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.24,+P0",f76r,2520,7,olain,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.24,+P0",f76r,2520,8,chedy,R02,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.24,+P0",f76r,2520,9,shecthy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.24,+P0",f76r,2520,10,qokey,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.24,+P0",f76r,2520,11,lor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.27,*L0",f76r,2523,1,k,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,B,2,label_or_marginal,T|B|2|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.29,+P0",f76r,2525,1,qokar,R03,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.29,+P0",f76r,2525,2,shedy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.29,+P0",f76r,2525,3,shedy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.29,+P0",f76r,2525,4,qokar,R03,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.29,+P0",f76r,2525,5,shedy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.29,+P0",f76r,2525,6,qokain,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.29,+P0",f76r,2525,7,dar,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.29,+P0",f76r,2525,8,shey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.29,+P0",f76r,2525,9,lshcthy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.29,+P0",f76r,2525,10,okar,R03,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.29,+P0",f76r,2525,11,okain,R10,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.29,+P0",f76r,2525,12,ylaiiny,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.30,+P0",f76r,2526,1,darchey,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.30,+P0",f76r,2526,2,cheolchey,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.30,+P0",f76r,2526,3,shcthy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.30,+P0",f76r,2526,4,chedy,R02,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.30,+P0",f76r,2526,5,qo,H07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.30,+P0",f76r,2526,6,qokey,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.30,+P0",f76r,2526,7,dalaiin,R09,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.30,+P0",f76r,2526,8,sheeky,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.30,+P0",f76r,2526,9,qokain,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.30,+P0",f76r,2526,10,olky,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.30,+P0",f76r,2526,11,sain,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.30,+P0",f76r,2526,12,chy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.31,*L0",f76r,2527,1,r,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,B,2,label_or_marginal,T|B|2|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.32,=P0",f76r,2528,1,cher,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.32,=P0",f76r,2528,2,ain,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.32,=P0",f76r,2528,3,okaiin,R10,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.32,=P0",f76r,2528,4,dain,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.32,=P0",f76r,2528,5,chey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.32,=P0",f76r,2528,6,dalshedy,R09,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.32,=P0",f76r,2528,7,qokaiin,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.32,=P0",f76r,2528,8,chel,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.32,=P0",f76r,2528,9,shy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.32,=P0",f76r,2528,10,chedy,R02,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.32,=P0",f76r,2528,11,rain,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.32,=P0",f76r,2528,12,chedy,R02,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.32,=P0",f76r,2528,13,shy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_terminal_or_label,T|B|2|paragraph_terminal_or_label,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f76r.35,+P0",f76r,2531,1,sain,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.35,+P0",f76r,2531,2,shedy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.35,+P0",f76r,2531,3,lshey,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.35,+P0",f76r,2531,4,qokal,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.35,+P0",f76r,2531,5,chcthy,R04,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.35,+P0",f76r,2531,6,okeolor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.35,+P0",f76r,2531,7,cheol,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.35,+P0",f76r,2531,8,otar,R01,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.35,+P0",f76r,2531,9,chedy,R02,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.35,+P0",f76r,2531,10,qol,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.35,+P0",f76r,2531,11,chcthy,R04,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.35,+P0",f76r,2531,12,chckhy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.37,*L0",f76r,2533,1,s,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,B,2,label_or_marginal,T|B|2|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f76r.40,+P0",f76r,2536,1,qolchey,H07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
